name,address,city,state,postal_code,latitude,longitude,stars,categories
Daniel Davis Salon,"129 Brevard Ct, Ste A",Charlotte,NC,28202,35.22566537,-80.84666133,4.5,Makeup Artists;Barbers;Beauty & Spas;Hair Salons
Danner Christopher J MD,2801 Randolph Rd,Charlotte,NC,28211,35.1992509,-80.811583,5,Health & Medical;Obstetricians & Gynecologists;Doctors
Dan's Eyeglass Repair,"2656 Shenandoah Ave, Unit A",Charlotte,NC,28205,35.2112586,-80.8025538,4.5,Shopping;Eyewear & Opticians
Dapper Hair Design For Men,1015 E Blvd,Charlotte,NC,28203,35.20475941,-80.84782775,5,Men's Hair Salons;Hair Stylists;Hair Salons;Beauty & Spas;Barbers
Darst Dermatology,"11301 Golf Links Dr N, Ste 203",Charlotte,NC,28277,35.0552277,-80.7703411,2.5,Dermatologists;Beauty & Spas;Medical Spas;Medical Centers;Weight Loss Centers;Health & Medical;Doctors
Data Retrieval,6047 Tyvola Glen Cir,Charlotte,NC,28217,35.1637787,-80.8923525,5,Data Recovery;IT Services & Computer Repair;Local Services;Mobile Phone Repair
Dave & Fran's A Taste Of Southern Cooking,4400 Sharon Rd,Charlotte,NC,28211,35.1522311,-80.8318968,2.5,Restaurants;Fast Food
Dave's At Cedar Walk,11058 Cedar Walk Ln,Charlotte,NC,28277,35.0263045,-80.8403325,4,Barbers;Beauty & Spas
Davi Nails,1830 Galleria Blvd,Charlotte,NC,28270,35.1389433,-80.7320435,2.5,Nail Salons;Beauty & Spas
Davi Nails,9820 Callabridge Ct,Charlotte,NC,28216,35.3295915,-80.9457423,4.5,Beauty & Spas;Nail Salons
David Kerner Properties,"6135 Park S Dr, Ste 510",Charlotte,NC,28210,35.1474808,-80.8429591,5,Home Services;Real Estate Agents;Real Estate Services;Real Estate;Property Management
"David M Glasscock, DDS","8430 University Executive Park Dr, Ste 610",Charlotte,NC,28262,35.3046914,-80.7529673,4.5,Cosmetic Dentists;Oral Surgeons;Health & Medical;Dentists;General Dentistry;Dental Hygienists
David Ross Salon,2115 Southend Dr,Charlotte,NC,28203,35.206946,-80.8597319,5,Beauty & Spas;Hair Salons
David Sulwer Photography,"1124 S Mint St, Ste D",Charlotte,NC,28203,35.222315,-80.856245,5,Photographers;Event Planning & Services
David Yurman,"4400 Sharon Rd, Ste M14",Charlotte,NC,28211,35.1523852,-80.8321253,4,Shopping;Jewelry
David's Bridal,9717 Northlake Center Pkwy,Charlotte,NC,28216,35.34800317,-80.85790521,2,Shoe Stores;Flowers & Gifts;Bridal;Fashion;Shopping;Accessories
David's Ltd Jewelers,"4310 Sharon Rd, Ste T-09",Charlotte,NC,28211,35.1526108,-80.8285434,4.5,Jewelry;Shopping;Watches
Davidson Chocolate Co,"1235 East Blvd, Ste A",Charlotte,NC,28203,35.202849,-80.844947,3.5,Chocolatiers & Shops;Desserts;Food;Specialty Food
Davidson Street Public House,3220 N Davidson St,Charlotte,NC,28205,35.2473196,-80.8048763,4,Beer;Wine & Spirits;Gastropubs;Restaurants;Food;Breweries;Tapas/Small Plates;American (New)
Davinci's Pizza,8511 Davis Lake Pkwy,Charlotte,NC,28269,35.3346884,-80.8135014,4,Restaurants;Food;Desserts;Salad;Pizza
Davis Lake Animal Hospital,4971 David Cox Rd,Charlotte,NC,28269,35.337238,-80.815129,4.5,Veterinarians;Pets
Dawn Freeland Photography,"8430 Rea Rd, Ste A",Charlotte,NC,28277,35.05845398,-80.812608,5,Event Planning & Services;Photographers
Dawson Property Management,"1409 East Blvd, Ste 6D",Charlotte,NC,28203,35.2011347,-80.84222352,3.5,Home Services;Real Estate;Real Estate Agents;Property Management;Real Estate Services
Day Break Massage & Wellness,1222 Kenilworth Ave,Charlotte,NC,28204,35.20601,-80.840967,4.5,Beauty & Spas;Skin Care;Acne Treatment;Massage Therapy;Massage;Health & Medical
Days Inn,3101 Scott Futrell Dr,Charlotte,NC,28208,35.237051,-80.918193,2,Hotels & Travel;Event Planning & Services;Hotels
Days Inn Charlotte Airport North,2625 Little Rock Road,Charlotte,NC,28214,35.2427437,-80.9362297,1.5,Event Planning & Services;Hotels & Travel;Hotels
Days Inn Charlotte Northlake,4924 Sunset Road,Charlotte,NC,28269,35.3072044,-80.8455616,2,Event Planning & Services;Hotels & Travel;Hotels
Days Inn Charlotte North-Speedway-UNCC-Research Park,1408 West Sugar Creek Rd,Charlotte,NC,28262,35.281343,-80.792373,3,Hotels;Hotels & Travel;Event Planning & Services
Days Inn Charlotte/Woodlawn Near Carowinds,118 East Woodlawn Road,Charlotte,NC,28217,35.1780851,-80.8829571,2,Hotels & Travel;Hotels;Event Planning & Services
DB's Tavern,8155 Ardrey Kell Rd,Charlotte,NC,28277,35.038718,-80.793308,4,Burgers;Restaurants;Chicken Wings;Nightlife;Cocktail Bars;Bars;American (Traditional)
DD Peckers,"10403 Park Rd, Ste E",Charlotte,NC,28210,35.093599,-80.867239,4,Restaurants;Burgers;Chicken Wings;Cheesesteaks
Dean & DeLuca,6903 Phillips Pl Ct,Charlotte,NC,28210,35.1460114,-80.8252838,3.5,Delis;Food;Specialty Food;Bakeries;Coffee & Tea;Restaurants;Desserts;Grocery
Dean & DeLuca - Stonecrest Cafe,7804 Rea Rd,Charlotte,NC,28277,35.0608272,-80.8142914,3.5,Grocery;Restaurants;Food;Beer;Wine & Spirits;Cafes
Dean & DeLuca - Tryon Cafe,201 S Tryon,Charlotte,NC,28202,35.226074,-80.8440336,3.5,Cafes;Specialty Food;Restaurants;Food;Grocery;Sandwiches
Dean's Shoe Repair,2925 Selwyn Ave,Charlotte,NC,28209,35.1732548,-80.8400143,4.5,Shoe Repair;Local Services
Deaton Gutter Services,11901 Loring Ln,Charlotte,NC,28227,35.197161,-80.574971,4,Contractors;Gutter Services;Home Services
Decadent Designs Bakery,"14021 Conlan Cir, Ste B9",Charlotte,NC,28277,35.0558229,-80.853652,4,Food;Bakeries;Cupcakes;Desserts
Decor Nails & Spa,"5110 Park Rd, Ste 2L",Charlotte,NC,28209,35.1608954,-80.8492546,4,Nail Salons;Beauty & Spas;Day Spas
Decorative Iron,5945 Orr Rd,Charlotte,NC,28213,35.263636,-80.7629499,2.5,Home Services;Fences & Gates;Home & Garden;Interior Design;Contractors;Home Decor;Shopping
Dee Gainey's Body Shop,1537 S Mint St,Charlotte,NC,28203,35.2181627,-80.8619108,4.5,Auto Repair;Body Shops;Automotive
Deejai NoDa,3629 N Davidson St,Charlotte,NC,28205,35.2502065,-80.7967844,4.5,Soup;Sushi Bars;Thai;Noodles;Restaurants
Deejai Thai,613 Providence Rd,Charlotte,NC,28207,35.2013619,-80.8246661,4,Asian Fusion;Thai;Sushi Bars;Restaurants
Deep Sea Seafood Market,10020 Monroe Rd,Charlotte,NC,28270,35.1356148,-80.7381567,4.5,Seafood;Food;Specialty Food;Seafood Markets;Restaurants
Defined Youth by Melinda,"6832 Morrison Blvd, Ste 200. Studio 6",Charlotte,NC,28211,35.150134,-80.824869,5,Eyebrow Services;Permanent Makeup;Eyelash Service;Beauty & Spas;Skin Care
DefyGravity - Charlotte,8116 University City Blvd,Charlotte,NC,28213,35.29255522,-80.74694216,3,Event Planning & Services;Trampoline Parks;Active Life;Venues & Event Spaces
DeHaven's Transfer & Storage of Charlotte,"2213 Distrubution Center Dr, Ste E",Charlotte,NC,28269,35.2769773,-80.8400448,2,Home Services;Local Services;Self Storage;Movers
Del Frisco's Double Eagle Steak House,"4725 Piedmont Row Dr, Ste 170",Charlotte,NC,28210,35.15167023,-80.83943546,4,Seafood;Cocktail Bars;Restaurants;Bars;Wine Bars;Nightlife;Steakhouses
Delicias Restaurante Latino,6341 Albemarle Rd,Charlotte,NC,28212,35.20350904,-80.73660892,4.5,Latin American;Mexican;Restaurants
Delish Cakery,"9009 Jm Keynes Dr, Ste 6",Charlotte,NC,28262,35.310622,-80.749274,4,Bakeries;Food;Desserts;Cupcakes
Delta Air Lines,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,35.22058755,-80.94413978,2.5,Hotels & Travel;Airlines;Transportation
Delta Crossing,6000 Delta Crossing Ln,Charlotte,NC,28212,35.213557,-80.72669,5,Real Estate;Home Services;Apartments
Delta's Restaurant,525 N Tryon St,Charlotte,NC,28202,35.23078862,-80.83840629,3,Arts & Entertainment;Jazz & Blues;Restaurants;Nightlife;Soul Food
Deluxe Paint & Body Works,2544 Lucena St,Charlotte,NC,28206,35.254317,-80.825887,3,Auto Repair;Automotive;Body Shops
Denise Antonacci Salon,"4810 Ashley Park Ln, Ste B",Charlotte,NC,28210,35.1465342,-80.8303738,5,Beauty & Spas;Blow Dry/Out Services;Makeup Artists;Hair Stylists;Hair Extensions;Hair Salons
Denny's,516 Tyvola Rd,Charlotte,NC,28217,35.16323778,-80.88549435,2,Breakfast & Brunch;Diners;American (Traditional);Restaurants
Denny's,4541 Sunset Rd,Charlotte,NC,28216,35.30757729,-80.85119955,2.5,Diners;Breakfast & Brunch;American (Traditional);Restaurants
Dent Repair Charlotte,2601 S Tryon St,Charlotte,NC,28203,35.205015,-80.869317,5,Automotive;Mobile Dent Repair;Body Shops
Dent Wizard,6141 E Independence Blvd,Charlotte,NC,28212,35.177782,-80.750416,3.5,Auto Repair;Body Shops;Automotive
Dental Connection,8732 University City Blvd,Charlotte,NC,28213,35.2983369,-80.736178,4,Health & Medical;Dentists;General Dentistry
DentalWorks,"3211 Eastway Dr, Ste 10",Charlotte,NC,28205,35.2103287,-80.7812013,1,Orthodontists;General Dentistry;Health & Medical;Cosmetic Dentists;Dentists
DentalWorks,7510 Pineville Matthews Rd,Charlotte,NC,28226,35.0884552,-80.84584045,2.5,Dentists;Cosmetic Dentists;Health & Medical;Orthodontists
Dentistry At Rea Village,11532 Providence Rd,Charlotte,NC,28277,35.0519471,-80.7707505,4,Dentists;General Dentistry;Teeth Whitening;Cosmetic Dentists;Health & Medical;Beauty & Spas
Dentistry of the Carolinas - Myers Park,1711 Montford Dr,Charlotte,NC,28209,35.171084,-80.847959,3.5,Health & Medical;Dentists;Pediatric Dentists;Orthodontists;General Dentistry;Oral Surgeons
Dentistry of the Carolinas - SouthPark,"5970 Fairview Rd, Ste 120",Charlotte,NC,28210,35.150256,-80.840548,4,Dentists;General Dentistry;Periodontists;Cosmetic Dentists;Orthodontists;Health & Medical
Dentistry of the Carolinas - University,"8401 Medical Plaza Dr, Ste 100",Charlotte,NC,28262,35.31907432,-80.77674009,3,Pediatric Dentists;Cosmetic Dentists;Health & Medical;Periodontists;Dentists;General Dentistry
Dents Charlotte,"8702 Statesville Rd, Unit K",Charlotte,NC,28269,35.3397647,-80.8412119,4,Auto Repair;Body Shops;Automotive
Denver Mattress,8215 Ikea Blvd,Charlotte,NC,28262,35.2948986,-80.7623068,4.5,Furniture Stores;Mattresses;Shopping;Home & Garden
Depo Tires & Services,6800 S Blvd,Charlotte,NC,28217,35.14209536,-80.8769169,3.5,Automotive;Tires;Oil Change Stations
Dermatologic Laser Center,2310 Randolph Rd,Charlotte,NC,28207,35.2051571,-80.8196985,3,Dermatologists;Doctors;Health & Medical;Skin Care;Beauty & Spas
Dermatology Care of Charlotte,"15830 Ballantyne Medical Pl, Ste 100",Charlotte,NC,28277,35.0572211,-80.8545881,2.5,Health & Medical;Doctors;Dermatologists
Dermatology Laser & Vein Specialists Of The Carolinas,"1918 Randolph Rd, Ste 550",Charlotte,NC,28207,35.209707,-80.824964,3,Health & Medical;Dermatologists;Beauty & Spas;Doctors;Skin Care;Cosmetic Surgeons
Dermatology Specialists of Charlotte,8936 Blakeney Professional Dr,Charlotte,NC,28277,35.03302002,-80.80995941,4,Doctors;Health & Medical;Dermatologists
DeSano Pizzeria Napoletana,1500 E 3rd St,Charlotte,NC,28204,35.2125905,-80.8298287,4.5,Salad;Bars;Italian;Restaurants;Nightlife;Pizza
Desgen's Closet,5346-D Prosperity Church Rd,Charlotte,NC,28269,35.3842588,-80.7835156,4.5,Men's Clothing;Thrift Stores;Accessories;Shopping;Used;Vintage & Consignment;Fashion;Women's Clothing
Desi Bazaar,6233 Old Suger Creek Rd,Charlotte,NC,28269,35.334041,-80.796968,4,Food;Grocery
Design Within Reach,"4310 Sharon Rd, Ste 21",Charlotte,NC,28211,35.1530651,-80.8280475,3.5,Home Decor;Furniture Stores;Home & Garden;Shopping
Designer Vastra - Indian Clothing Boutique,2634 Double Oaks Rd,Charlotte,NC,28206,35.25637994,-80.83840158,5,Bridal;Shopping;Accessories;Fashion;Women's Clothing
Desired Nails,"2000 S Blvd, Ste 121, Sola Salon Studios",Charlotte,NC,28203,35.20961588,-80.86018602,5,Beauty & Spas;Nail Salons
Desiree Joy Salon & Spa,"8815 University E Dr, Ste 200F",Charlotte,NC,28213,35.2870802,-80.728942,5,Beauty & Spas;Skin Care;Hair Salons;Waxing;Hair Stylists;Hair Removal
Dessert Specialists LLC,938 Reigate Rd,Charlotte,NC,28262,35.330568,-80.707856,3.5,Desserts;Food
Desserts Delivered,1306 Central Ave,Charlotte,NC,28205,35.220689,-80.816567,4.5,Desserts;Food
Destination Maternity,4716 Sharon Rd,Charlotte,NC,28210,35.1471897,-80.8322086,4,Shopping;Fashion;Maternity Wear
Details Home Boutique,"4301 Park Rd, Ste D, Park Road Shopping Center",Charlotte,NC,28209,35.1731418,-80.8502018,3.5,Furniture Stores;Home Decor;Interior Design;Home Services;Shopping;Home & Garden
Devon Self Storage,5649 South Blvd,Charlotte,NC,28217,35.157463,-80.874304,4,Self Storage;Local Services
Dharma Lounge,"1440 S Tryon St, Ste 105",Charlotte,NC,28203,35.216384,-80.856291,3.5,Active Life;Dance Clubs;Fitness & Instruction;Lounges;Bars;Yoga;Nightlife
Diamond Cutz Barbershop,"6721 E Independence Blvd, Ste B",Charlotte,NC,28212,35.1696494,-80.7431644,4,Beauty & Spas;Hair Salons;Barbers;Hair Stylists;Men's Hair Salons
Diamond Finish Car Wash and Lube Center,4848 Brookshire Blvd,Charlotte,NC,28216,35.2741179,-80.885613,4,Automotive;Car Wash;Auto Detailing;Oil Change Stations
Diamond Restaurant,1901 Commonwealth Ave,Charlotte,NC,28205,35.219066,-80.813221,3.5,Restaurants;American (New);Diners;Southern
Diamonds Direct South Park,4521 Sharon Rd,Charlotte,NC,28211,35.1506051,-80.8286331,3,Jewelry;Shopping
Dick Harrell Martial Arts,627 H Minuet Ln,Charlotte,NC,28217,35.1704548,-80.8788923,4.5,Fitness & Instruction;Martial Arts;Active Life
Dickey's Barbecue Pit,15201 B John J Delaney,Charlotte,NC,28277,35.0536635,-80.8468921,3.5,Restaurants;Barbeque
DICK'S Sporting Goods,6445 Northlake Mall Dr,Charlotte,NC,28216,35.352596,-80.852265,3,Shoe Stores;Shopping;Outdoor Gear;Sporting Goods;Sports Wear;Fitness/Exercise Equipment;Fashion
DICK'S Sporting Goods,4325 Barclay Downs Dr,Charlotte,NC,28209,35.153295,-80.833934,3.5,Shopping;Outdoor Gear;Sports Wear;Fitness/Exercise Equipment;Fashion;Sporting Goods
Different by Design Hair Salon,"440 E McCullough Dr, Ste 215",Charlotte,NC,28262,35.302143,-80.7477477,2.5,Beauty & Spas;Hair Stylists;Hair Salons;Hair Extensions;Makeup Artists;Barbers;Hair Removal;Waxing
Dikadee's Deli,"1419 E Blvd, Ste A",Charlotte,NC,28203,35.290339,-80.733414,3,Delis;Sandwiches;Restaurants
Dillard's,"4400 Sharon Rd, Ste 501",Charlotte,NC,28211,35.15317469,-80.83059108,4,Children's Clothing;Men's Clothing;Women's Clothing;Department Stores;Fashion;Shopping
Dillard's,7535 Northlake Mall Dr,Charlotte,NC,28216,35.353114,-80.853397,2.5,Men's Clothing;Department Stores;Women's Clothing;Fashion;Children's Clothing;Shopping
Dillinger's Tap Room,214 N Church St,Charlotte,NC,28202,35.2288659,-80.8413659,3.5,Nightlife;Pubs;American (Traditional);Sports Bars;Restaurants;Bars
Dilworth Animal Hospital,814 East Blvd,Charlotte,NC,28203,35.2060041,-80.8506533,5,Veterinarians;Pets
Dilworth Artisan Station,118 E Kingston Ave,Charlotte,NC,28203,35.2130323,-80.8580433,4,Shopping;Art Galleries;Arts & Entertainment
Dilworth Billiards,300 E Tremont Ave,Charlotte,NC,28203,35.2087,-80.858572,4,Bars;Nightlife;Pool Halls;Pubs
Dilworth Car Wash,2507 Park Rd,Charlotte,NC,28203,35.1967603,-80.8504585,3.5,Car Wash;Auto Detailing;Automotive
Dilworth Cleaners,1534 E Blvd,Charlotte,NC,28203,35.2902624,-80.7332437,1.5,Dry Cleaning & Laundry;Local Services;Laundry Services
Dilworth Coffee,"1235 East Blvd, Ste B",Charlotte,NC,28203,35.2031402,-80.8450182,4,Food;Coffee & Tea
Dilworth Coffee,4400 Sharon Rd,Charlotte,NC,28211,35.1523852,-80.8321253,4.5,Coffee & Tea;Food
Dilworth Coffee,"5818 Prosperity Church Rd, Ste C-9",Charlotte,NC,28269,35.372159,-80.782485,3.5,Coffee & Tea;Food
Dilworth Custom Framing,"125 Remount Rd, Ste C-2",Charlotte,NC,28203,35.2025612,-80.8660154,3.5,Art Galleries;Arts & Crafts;Framing;Arts & Entertainment;Shopping
Dilworth Dermatology & Laser,719 East Blvd,Charlotte,NC,28203,35.208232,-80.852213,4,Health & Medical;Dermatologists;Cosmetic Surgeons;Doctors
Dilworth Dog Grooming,"2620 South Tryon St, Unit B",Charlotte,NC,28203,35.2054662,-80.8699214,5,Pet Services;Pet Groomers;Pets
Dilworth Drug,"1300 East Blvd, Ste B",Charlotte,NC,28203,35.2014531,-80.8447395,5,Shopping;Drugstores
Dilworth Eye Associates,1820 E Blvd,Charlotte,NC,28203,35.20916062,-80.86006165,4.5,Eyewear & Opticians;Shopping;Health & Medical;Optometrists
Dilworth Family Dentistry,1110 Harding Pl,Charlotte,NC,28204,35.2115538,-80.8407848,3.5,Health & Medical;Dentists
Dilworth Mattress Factory,211 W Worthington Ave,Charlotte,NC,28203,35.212234,-80.861487,5,Home & Garden;Mattresses;Shopping
Dilworth Nails,2218 Park Rd,Charlotte,NC,28203,35.1997874,-80.8520877,4,Nail Salons;Beauty & Spas
Dilworth Neighborhood Grille,911 E Morehead St,Charlotte,NC,28204,35.2133318,-80.8435638,3.5,Sandwiches;American (Traditional);Sports Bars;Bars;Restaurants;Nightlife
Dilworth Packing,125 Remount Rd,Charlotte,NC,28203,35.202501,-80.866015,5,Notaries;Shipping Centers;Local Services
Dilworth Packing Co,"1235 East Blvd, Ste E",Charlotte,NC,28263,35.2031402,-80.8450182,3.5,Notaries;Local Services;Shipping Centers
Dilworth Pediatrics,"1315 East Blvd, Ste 280",Charlotte,NC,28203,35.2018265,-80.8438633,2.5,Health & Medical;Doctors
Dilworth Tanning Spa,"1412 East Blvd, Ste I",Charlotte,NC,28203,35.200356,-80.8435928,3.5,Spray Tanning;Tanning Beds;Beauty & Spas;Tanning
Dilworth Tasting Room,300 E Tremont Ave,Charlotte,NC,28203,35.2087438,-80.8586108,4.5,Nightlife;Wineries;Restaurants;Bars;Wine Tasting Room;Food;Arts & Entertainment;Tapas/Small Plates;Wine Bars;Beer;Wine & Spirits;Modern European
Dilworth's Little Secret,"2000 South Blvd, Ste 530",Charlotte,NC,28203,35.2092456,-80.8607013,3,Home Decor;Home & Garden;Shopping
Dim Sum China Express,6003 Albemarle Rd,Charlotte,NC,28212,35.2031546,-80.7432498,2.5,Dim Sum;Chinese;Restaurants
Dim Sum Chinese Restaurant,2920 Central Ave,Charlotte,NC,28205,35.2176223,-80.7946219,3,Chinese;Restaurants;Dim Sum
Dino's Family Restaurant,350 E Sugar Creek Rd,Charlotte,NC,28213,35.254686,-80.793515,3.5,Breakfast & Brunch;Restaurants
Dippin Dots,3419 Toringdon Way,Charlotte,NC,28277,35.06862,-80.842617,3,Food;Ice Cream & Frozen Yogurt
Direct Appliance Repair,6237 Coach Hill Ln,Charlotte,NC,28212,35.192704,-80.7411489,5,Shopping;Appliances;Local Services;Home & Garden;Appliances & Repair
DIRECTV,,Charlotte,NC,28214,35.2833293,-80.9760556,1.5,Shopping;Home Services;Internet Service Providers;Electronics;Television Service Providers;Professional Services
Discount Furniture of Charlotte,"1212 Graphic Ct, Ste A",Charlotte,NC,28206,35.2660734,-80.8215705,5,Home & Garden;Shopping;Furniture Stores
Discount Garage Door Service Of Carolinas,"9716-B Rea Rd, Ste 135",Charlotte,NC,28209,35.19063,-80.85279,5,Home Services;Contractors;Garage Door Services
"Discount Tire Store - Charlotte, NC",8425 S Tryon St,Charlotte,NC,28273,35.139797,-80.933125,4.5,Tires;Wheel & Rim Repair;Automotive;Auto Parts & Supplies
"Discount Tire Store - Charlotte, NC",9315 Albemarle Rd,Charlotte,NC,28227,35.2117884,-80.6854583,4,Wheel & Rim Repair;Auto Parts & Supplies;Tires;Automotive
"Discount Tire Store - Charlotte, NC",9841 Rocky River Rd,Charlotte,NC,28215,35.2840768,-80.6731864,3,Tires;Wheel & Rim Repair;Auto Parts & Supplies;Automotive
"Discount Tire Store - Charlotte, NC",9440 South Blvd,Charlotte,NC,28273,35.108199,-80.882369,4.5,Wheel & Rim Repair;Auto Parts & Supplies;Automotive;Tires
"Discount Tire Store - Charlotte, NC",7850 N Tryon St,Charlotte,NC,28262,35.295623,-80.754429,4.5,Automotive;Wheel & Rim Repair;Tires;Auto Parts & Supplies
"Discount Tire Store - Charlotte, NC",2522 Sardis Rd N,Charlotte,NC,28227,35.145603,-80.7247019,4.5,Wheel & Rim Repair;Automotive;Auto Parts & Supplies;Tires
"Discount Tire Store - Charlotte, NC",9310 Northlake West Dr,Charlotte,NC,28216,35.346631,-80.8600576,4,Towing;Automotive;Auto Parts & Supplies;Tires;Wheel & Rim Repair
Discovery Chiropractic and Wellness Center,"11925 Sam Roper Dr, Ste A",Charlotte,NC,28269,35.369775,-80.834271,5,Chiropractors;Health & Medical
Discovery Place,301 N Tryon St,Charlotte,NC,28202,35.28965351,-80.81599533,4,Museums;Cinema;Arts & Entertainment;Education;Active Life;Summer Camps
Discovery Place Nature,1658 Sterling Rd,Charlotte,NC,28209,35.18817304,-80.843751,3.5,Summer Camps;Active Life;Arts & Entertainment;Museums
Discovery Place Science,301 N Tryon St,Charlotte,NC,28202,35.22944101,-80.84092708,4,Venues & Event Spaces;Event Planning & Services;Summer Camps;Active Life;Children's Museums;Museums;Arts & Entertainment
DISH,,Charlotte,NC,28202,35.2326781,-80.8460822,2.5,Home Services;Professional Services;Television Service Providers;Internet Service Providers
Dish,1220 Thomas Ave,Charlotte,NC,28205,35.2197368,-80.8121235,4,Restaurants;Southern
Dish it Out,"1600 E Woodlawn Rd, Ste 252",Charlotte,NC,28209,35.1717353,-80.8492716,3.5,Shopping;Arts & Crafts;Art Schools;Education;Specialty Schools
